# Wiktionary	ast	http://wiktionary.org/	CC BY-SA
00064479-a	ast:lemma	ventayosu
00064479-a	ast:lemma	ventaxosu
00065791-a	ast:lemma	aventureru
00071559-a	ast:lemma	suxetu
00082241-a	ast:lemma	agresivu
00095280-a	ast:lemma	muertu
00101609-a	ast:lemma	altruísta
00102930-a	ast:lemma	enigmáticu
00151855-a	ast:lemma	mudu
00186616-a	ast:lemma	epiertu
00186616-a	ast:lemma	despiertu
00193480-a	ast:lemma	horrible
00210848-a	ast:lemma	calvu
00221627-a	ast:lemma	monstruosu
00227507-a	ast:lemma	el meyor
00262792-a	ast:lemma	bravu
00262792-a	ast:lemma	valiente
00343015-a	ast:lemma	inevitable
00356926-a	ast:lemma	carauterísticu
00370869-a	ast:lemma	azul
00370869-a	ast:lemma	azuláu
00372111-a	ast:lemma	marrón
00372111-a	ast:lemma	castañu
00373209-a	ast:lemma	castañu
00373209-a	ast:lemma	marrón
00375969-a	ast:lemma	verde
00375969-a	ast:lemma	verdosu
00380312-a	ast:lemma	moráu
00380312-a	ast:lemma	púrpura
00389310-a	ast:lemma	gris
00393105-a	ast:lemma	blancu
00395626-a	ast:lemma	bermeyu
00417413-a	ast:lemma	llimpiu
00426907-a	ast:lemma	radioactivu
00431774-a	ast:lemma	tresparente
00507464-a	ast:lemma	compatible
00520214-a	ast:lemma	completu
00523978-a	ast:lemma	incompletu
00535452-a	ast:lemma	cóncavu
00537339-a	ast:lemma	convexu
00581401-a	ast:lemma	invisible
00584403-a	ast:lemma	falsu
00611047-a	ast:lemma	tradicional
00630802-a	ast:lemma	inmaterial
00631391-a	ast:lemma	correutu
00632438-a	ast:lemma	incorreutu
00644839-a	ast:lemma	creyible
00644839-a	ast:lemma	creíble
00645493-a	ast:lemma	increyible
00645493-a	ast:lemma	increíble
00681930-a	ast:lemma	sordu
00681930-a	ast:lemma	xordu
00682168-a	ast:lemma	sordomudu
00702642-a	ast:lemma	un
00702642-a	ast:lemma	una
00704898-a	ast:lemma	trunfante
00718924-a	ast:lemma	arbitrariu
00754682-a	ast:lemma	trabayador
00778017-a	ast:lemma	líquidu
00786173-a	ast:lemma	inseparable
00797113-a	ast:lemma	potable
00828779-a	ast:lemma	comestible
00841934-a	ast:lemma	drásticu
00860611-a	ast:lemma	teóricu
00873603-a	ast:lemma	enérxicu
00895442-a	ast:lemma	ambiguu
00900071-a	ast:lemma	misteriosu
00910101-a	ast:lemma	llanu
00910101-a	ast:lemma	planu
00927017-a	ast:lemma	esistente
00941485-a	ast:lemma	implícitu
00957176-a	ast:lemma	inxustu
00961392-a	ast:lemma	lleal
00970610-a	ast:lemma	común
00976508-a	ast:lemma	rápidu
01027263-a	ast:lemma	adautable
01078302-a	ast:lemma	xeláu
01086545-a	ast:lemma	vacíu
01090820-a	ast:lemma	útil
01123148-a	ast:lemma	bonu
01123148-a	ast:lemma	bona
01123148-a	ast:lemma	bono
01148283-a	ast:lemma	feliz
01148283-a	ast:lemma	contentu
01148283-a	ast:lemma	gayoleru
01148283-a	ast:lemma	gayasperu
01169194-a	ast:lemma	quirúrxicu
01232635-a	ast:lemma	horizontal
01233347-a	ast:lemma	vertical
01247240-a	ast:lemma	caliente
01251128-a	ast:lemma	fríu
01263013-a	ast:lemma	cruel
01279028-a	ast:lemma	históricu
01282014-a	ast:lemma	impresionante
01334398-a	ast:lemma	intelixente
01343918-a	ast:lemma	interesante
01348528-a	ast:lemma	inherente
01380267-a	ast:lemma	aereu
01382086-a	ast:lemma	grande
01389738-a	ast:lemma	monstruosu
01391351-a	ast:lemma	pequeñu
01393822-a	ast:lemma	microscópicu
01400562-a	ast:lemma	llegal
01400961-a	ast:lemma	xudicial
01401854-a	ast:lemma	illegal
01410606-a	ast:lemma	paecíu
01413247-a	ast:lemma	probable
01433493-a	ast:lemma	llargu
01437963-a	ast:lemma	llargu
01462882-a	ast:lemma	favoritu
01462882-a	ast:lemma	preferíu
01470496-a	ast:lemma	xeográficu
01527420-a	ast:lemma	metálicu
01532261-a	ast:lemma	razonable
01557903-a	ast:lemma	inmortal
01567862-a	ast:lemma	nacional
01576551-a	ast:lemma	milagrosu
01581305-a	ast:lemma	superfluu
01595596-a	ast:lemma	anormal
01613463-a	ast:lemma	desobediente
01615925-a	ast:lemma	suxetivu
01618053-a	ast:lemma	obviu
01619689-a	ast:lemma	tresparente
01638438-a	ast:lemma	vieyu
01640850-a	ast:lemma	nuevu
01646941-a	ast:lemma	xoven
01672607-a	ast:lemma	ordinariu
01675190-a	ast:lemma	estraordinariu
01680417-a	ast:lemma	artificial
01730060-a	ast:lemma	históricu
01752167-a	ast:lemma	imperfeutu
01779986-a	ast:lemma	mental
01783158-a	ast:lemma	relixosu
01821266-a	ast:lemma	posible
01823092-a	ast:lemma	imposible
01830599-a	ast:lemma	poderosu
01847515-a	ast:lemma	omnipresente
01847672-a	ast:lemma	ausente
01918984-a	ast:lemma	quietu
01918984-a	ast:lemma	silenciosu
01936528-a	ast:lemma	imaxinariu
01936778-a	ast:lemma	fantásticu
02012748-a	ast:lemma	sacrílegu
02041229-a	ast:lemma	esféricu
02043217-a	ast:lemma	cuadráu
02046199-a	ast:lemma	ovaláu
02046199-a	ast:lemma	oval
02056265-a	ast:lemma	relixosu
02058794-a	ast:lemma	peligrosu
02090069-a	ast:lemma	secretu
02124096-a	ast:lemma	duraderu
02124096-a	ast:lemma	durable
02152473-a	ast:lemma	común
02161432-a	ast:lemma	importante
02174896-a	ast:lemma	simple
02174896-a	ast:lemma	cenciellu
02186338-a	ast:lemma	un
02186338-a	ast:lemma	una
02202712-a	ast:lemma	quintu
02203249-a	ast:lemma	novenu
02209423-a	ast:lemma	centésimu
02234781-a	ast:lemma	esnidiu
02234781-a	ast:lemma	esnidiosu
02248693-a	ast:lemma	étnicu
02261386-a	ast:lemma	líquidu
02271052-a	ast:lemma	intelixente
02290998-a	ast:lemma	estable
02356579-a	ast:lemma	contradictoriu
02368336-a	ast:lemma	dulce
02368787-a	ast:lemma	agriu
02368787-a	ast:lemma	ácidu
02395115-a	ast:lemma	prestosu
02396720-a	ast:lemma	sabrosu
02396720-a	ast:lemma	ricu
02449430-a	ast:lemma	tóxicu
02456157-a	ast:lemma	nerviosu
02461723-a	ast:lemma	falsu
02472137-a	ast:lemma	submarín
02497141-a	ast:lemma	inútil
02501534-a	ast:lemma	preciosu
02510273-a	ast:lemma	invertebráu
02515341-a	ast:lemma	visible
02516570-a	ast:lemma	microscópicu
02539968-a	ast:lemma	bienveníu
02547317-a	ast:lemma	moyáu
02550333-a	ast:lemma	lluviosu
02551380-a	ast:lemma	secu
02561888-a	ast:lemma	estrechu
02579136-a	ast:lemma	espiritual
02586957-a	ast:lemma	notable
02609813-a	ast:lemma	albanés
02625648-a	ast:lemma	armeniu
02638392-a	ast:lemma	arqueolóxicu
02641856-a	ast:lemma	arterial
02646605-a	ast:lemma	astronómicu
02665803-a	ast:lemma	biolóxicu
02735208-a	ast:lemma	xeométricu
02743261-a	ast:lemma	humanu
02770742-a	ast:lemma	oligárquicu
02772654-a	ast:lemma	paleontolóxicu
02777160-a	ast:lemma	fonolóxicu
02778668-a	ast:lemma	planetariu
02780355-a	ast:lemma	estraterrestre
02786473-a	ast:lemma	rabiosu
02790222-a	ast:lemma	agrícola
02793273-a	ast:lemma	científicu
02800689-a	ast:lemma	esféricu
02809692-a	ast:lemma	teunolóxicu
02814878-a	ast:lemma	termollétricu
02826169-a	ast:lemma	volcánicu
02828123-a	ast:lemma	hidrostáticu
02830501-a	ast:lemma	lliterariu
02831736-a	ast:lemma	atmosféricu
02838592-a	ast:lemma	fotográficu
02844273-a	ast:lemma	cranial
02858231-a	ast:lemma	filosóficu
02860389-a	ast:lemma	torácicu
02870663-a	ast:lemma	anxélicu
02870663-a	ast:lemma	anxelical
02879044-a	ast:lemma	llarimal
02879044-a	ast:lemma	llagrimal
02879638-a	ast:lemma	papal
02884619-a	ast:lemma	atómicu
02885192-a	ast:lemma	subatómicu
02889746-a	ast:lemma	marín
02904518-a	ast:lemma	nerviosu
02905591-a	ast:lemma	xeolóxicu
02905794-a	ast:lemma	sicolóxicu
02906478-a	ast:lemma	ecolóxicu
02913243-a	ast:lemma	oncolóxicu
02918844-a	ast:lemma	microscópicu
02923510-a	ast:lemma	musulmán
02925879-a	ast:lemma	testual
02935115-a	ast:lemma	pulmonar
02936020-a	ast:lemma	axetivu
02941790-a	ast:lemma	africanu
02949082-a	ast:lemma	fisiolóxicu
02950711-a	ast:lemma	estratéxicu
02951306-a	ast:lemma	circulatoriu
02957066-a	ast:lemma	italianu
02957469-a	ast:lemma	alemán
02958576-a	ast:lemma	español
02959007-a	ast:lemma	portugués
02959553-a	ast:lemma	finlandés
02959553-a	ast:lemma	finés
02960338-a	ast:lemma	danés
02960975-a	ast:lemma	suizu
02961258-a	ast:lemma	polacu
02961505-a	ast:lemma	húngaru
02963665-a	ast:lemma	ucranianu
02964782-a	ast:lemma	chinu
02965043-a	ast:lemma	xaponés
02965985-a	ast:lemma	chilenu
02966972-a	ast:lemma	arxentín
02967485-a	ast:lemma	bolivianu
02967618-a	ast:lemma	colombianu
02969591-a	ast:lemma	cubanu
02978000-a	ast:lemma	andorranu
02978781-a	ast:lemma	nasal
02982473-a	ast:lemma	canadiense
03002351-a	ast:lemma	nutritivu
03003744-a	ast:lemma	irlandés
03026902-a	ast:lemma	mexicanu
03039087-a	ast:lemma	hebréu
03039087-a	ast:lemma	hebraic
03044740-a	ast:lemma	árabe
03044740-a	ast:lemma	arábicu
03044740-a	ast:lemma	arábigu
03045750-a	ast:lemma	australianu
03048680-a	ast:lemma	biográficu
03051307-a	ast:lemma	búlgaru
03060385-a	ast:lemma	dixestivu
03066448-a	ast:lemma	flamencu
03074173-a	ast:lemma	islandés
03077419-a	ast:lemma	periodísticu
03085572-a	ast:lemma	membranosu
03110322-a	ast:lemma	respiratoriu
03129222-a	ast:lemma	vietnamita
00004475-n	ast:lemma	organismu
00007846-n	ast:lemma	persona
00015388-n	ast:lemma	animal
00017222-n	ast:lemma	planta
00027807-n	ast:lemma	forma
00030358-n	ast:lemma	actu
00031264-n	ast:lemma	grupu
00033615-n	ast:lemma	midida
00043195-n	ast:lemma	descubrimientu
00058743-n	ast:lemma	escape
00070965-n	ast:lemma	error
00094001-n	ast:lemma	salvación
00118733-n	ast:lemma	vómitu
00138221-n	ast:lemma	besu
00154433-n	ast:lemma	documentación
00168658-n	ast:lemma	mudanza
00181781-n	ast:lemma	eleición
00183505-n	ast:lemma	votu
00207434-n	ast:lemma	ostracismu
00235435-n	ast:lemma	comienzu
00235435-n	ast:lemma	entamu
00235435-n	ast:lemma	empiezu
00235435-n	ast:lemma	aniciu
00237078-n	ast:lemma	establecimientu
00311687-n	ast:lemma	pelegrinaxe
00311687-n	ast:lemma	pelegrinación
00378985-n	ast:lemma	combinación
00395654-n	ast:lemma	circuncisión
00412839-n	ast:lemma	antropofaxa
00412839-n	ast:lemma	canibalismu
00424599-n	ast:lemma	crueldá
00424767-n	ast:lemma	atrocidá
00464894-n	ast:lemma	golf
00471613-n	ast:lemma	béisbol
00502822-n	ast:lemma	backgammon
00503237-n	ast:lemma	axedrez
00515414-n	ast:lemma	distraición
00519739-n	ast:lemma	circu
00605023-n	ast:lemma	tronu
00623862-n	ast:lemma	dificultá
00671351-n	ast:lemma	operación
00697365-n	ast:lemma	inyeición
00746587-n	ast:lemma	sacrilexu
00747215-n	ast:lemma	pornografía
00757080-n	ast:lemma	pecáu
00766234-n	ast:lemma	delitu
00783527-n	ast:lemma	piratería
00848466-n	ast:lemma	adulteriu
00856847-n	ast:lemma	homosexualidá
00908492-n	ast:lemma	creación
00947128-n	ast:lemma	usu
00949619-n	ast:lemma	teunoloxía
00962567-n	ast:lemma	guerra civil
00973077-n	ast:lemma	guerra
01117541-n	ast:lemma	venta
01146768-n	ast:lemma	encarcelamientu
01207609-n	ast:lemma	ayuda
01207609-n	ast:lemma	aida
01229223-n	ast:lemma	homenaxe
01234345-n	ast:lemma	ausencia
01243674-n	ast:lemma	güelga
01245159-n	ast:lemma	xenocidiu
01326291-n	ast:lemma	microorganismu
01503061-n	ast:lemma	páxaru
01518878-n	ast:lemma	avestruz
01521756-n	ast:lemma	ñandú
01528396-n	ast:lemma	llavandera
01558594-n	ast:lemma	ñerbatu
01562265-n	ast:lemma	raitán
01582220-n	ast:lemma	pega
01605630-n	ast:lemma	ferre palomberu
01606522-n	ast:lemma	ferre
